timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:11","20023267","ac0469","48",1,1000000,123456789,48,0.001253357,0.014922996,0.000320937,0.000413897,0.018656952,0
"2026-05-08 11:25:40","20060547","ac0688","48",1,64,1000000,123456789,48,0.001305980,0.014875564,0.000316224,0.000441259,0.018644630,0
