timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:09","20023267","ac0469","48",1,1000000,123456789,1,0.001437725,0.098762182,0.019654550,0.013262092,0.137521001,0
"2026-05-08 11:25:37","20060547","ac0688","48",1,64,1000000,123456789,1,0.001443631,0.099856360,0.019879924,0.013431048,0.138945956,0
