timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:09","20023267","ac0469","48",1,1000000,123456789,1,0.001445232,0.098959653,0.019635714,0.013287026,0.137614129,0
"2026-05-08 11:25:38","20060547","ac0688","48",1,64,1000000,123456789,1,0.001438213,0.100937873,0.019795728,0.013382731,0.140342151,0
