timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:10","20023267","ac0469","48",1,1000000,123456789,4,0.000579015,0.024144528,0.003637215,0.002008597,0.031176992,0
"2026-05-08 11:25:39","20060547","ac0688","48",1,64,1000000,123456789,4,0.000560023,0.025349357,0.003645476,0.002023911,0.032814987,0
