timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:10","20023267","ac0469","48",1,1000000,123456789,16,0.000565440,0.016939856,0.000976808,0.000599723,0.020558637,0
"2026-05-08 11:25:39","20060547","ac0688","48",1,64,1000000,123456789,16,0.000582414,0.017338850,0.000996481,0.000612993,0.020944860,0
