timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:12","20023267","ac0469","48",2,1000000,123456789,2,0.000735684,0.081831970,0.033067387,0.000330575,0.115232718,0
