timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:11","20023267","ac0469","48",2,1000000,123456789,1,0.001412967,0.019763812,0.069814807,0.000693138,0.090272525,0
"2026-05-08 11:25:40","20060547","ac0688","48",2,64,1000000,123456789,1,0.001414073,0.017158836,0.054868609,0.000696875,0.072725135,0
