timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:14","20023267","ac0469","48",2,1000000,123456789,16,0.000625047,0.069383610,0.003534069,0.000044125,0.072966268,0
"2026-05-08 11:25:42","20060547","ac0688","48",2,64,1000000,123456789,16,0.000527909,0.019642059,0.002554404,0.000050211,0.022252432,0
