timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:15","20023267","ac0469","48",2,1000000,123456789,48,0.001224745,0.037369746,0.001099441,0.000026319,0.038511549,0
"2026-05-08 11:25:42","20060547","ac0688","48",2,64,1000000,123456789,48,0.001233756,0.006683497,0.000781978,0.000032262,0.007528868,0
