timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:13","20023267","ac0469","48",2,1000000,123456789,8,0.000450844,0.110926976,0.007467279,0.000100327,0.118500030,0
"2026-05-08 11:25:41","20060547","ac0688","48",2,64,1000000,123456789,8,0.000390999,0.042363999,0.005509621,0.000093721,0.047971351,0
