timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:13","20023267","ac0469","48",2,1000000,123456789,4,0.000471570,0.142729025,0.015736676,0.000180138,0.158647557,0
"2026-05-08 11:25:41","20060547","ac0688","48",2,64,1000000,123456789,4,0.000462894,0.066828201,0.011887558,0.000174508,0.078893188,0
