timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:17","20023267","ac0469","48",1,2000000,123456789,2,0.001526961,0.116577354,0.020077040,0.013593737,0.156344205,0
"2026-05-08 11:25:44","20060547","ac0688","48",1,64,2000000,123456789,2,0.001522017,0.114524560,0.020138404,0.013523713,0.153983901,0
