timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:26","20023267","ac0469","48",1,24000000,123456789,24,0.009486606,0.407201457,0.023745901,0.025543514,0.465991462,0
"2026-05-08 11:25:52","20060547","ac0688","48",1,64,24000000,123456789,24,0.009470431,0.403680764,0.023740372,0.024535780,0.461814446,0
