timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:20","20023267","ac0469","48",1,8000000,123456789,8,0.002606029,0.192341399,0.022240480,0.015996422,0.237498057,0
