timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:42","20023267","ac0469","48",1,48000000,123456789,48,0.020655058,0.899106162,0.027140802,0.045479839,0.992361510,0
"2026-05-08 11:26:09","20060547","ac0688","48",1,64,48000000,123456789,48,0.020997924,0.862237338,0.029725543,0.044922838,0.956130809,0
