timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:17","20023267","ac0469","48",1,2000000,123456789,2,0.001519273,0.119069213,0.020090586,0.013559238,0.158788537,0
"2026-05-08 11:25:44","20060547","ac0688","48",1,64,2000000,123456789,2,0.001532183,0.116247075,0.020038039,0.013514885,0.155925417,0
