timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:22","20023267","ac0469","48",1,16000000,123456789,16,0.006545223,0.284352353,0.023105660,0.020468756,0.337151265,0
"2026-05-08 11:25:48","20060547","ac0688","48",1,64,16000000,123456789,16,0.005964546,0.294208516,0.023026970,0.019320096,0.345286978,0
