timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:14:20","20059457","ac0688","48",2,128,1000000,123456789,48,0.001260962,0.005467222,0.000712895,0.000054711,0.006272948,0
