timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:13:58","20059457","ac0688","48",2,2,1000000,123456789,2,0.000757713,0.089352223,0.034913440,0.000338506,0.124605762,0
