timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:14:03","20059457","ac0688","48",2,4,1000000,123456789,1,0.001411565,0.017979377,0.069680242,0.000737233,0.088397628,0
