timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:14:15","20059457","ac0688","48",2,32,1000000,123456789,16,0.000533015,0.029317942,0.002783572,0.000044781,0.032151921,0
