timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:14:15","20059457","ac0688","48",2,32,1000000,123456789,16,0.000527616,0.028776923,0.002784748,0.000047162,0.031613520,0
