timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,bucket_multiplier,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-08 11:14:18","20059457","ac0688","48",2,128,1000000,123456789,4,0.000562422,0.063176271,0.010944933,0.000254896,0.074379656,0
