timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:59","20023267","ac0469","48",2,16000000,123456789,16,0.006001473,1.122388074,0.070585083,0.005370119,1.198353108,0
