timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:50","20023267","ac0469","48",2,8000000,123456789,8,0.002455938,0.943842221,0.070703956,0.002290647,1.016840119,0
"2026-05-08 11:26:13","20060547","ac0688","48",2,64,8000000,123456789,8,0.002466356,0.336766448,0.055308261,0.002011827,0.394091221,0
