timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:28:29","20023267","ac0469","48",2,48000000,123456789,48,0.021296679,1.890438210,0.111421259,0.017764666,2.019643257,0
