timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:27:46","20023267","ac0469","48",2,4000000,123456789,4,0.001729019,0.581954809,0.070285286,0.001093242,0.653337176,0
"2026-05-08 11:26:12","20060547","ac0688","48",2,64,4000000,123456789,4,0.001633547,0.274042565,0.055217427,0.001063810,0.330326770,0
