timestamp,slurm_job_id,slurm_nodelist,slurm_cpus_per_task,algorithm,vector_size,base_seed,threads,generate_seconds,distribute_seconds,sort_seconds,rewrite_seconds,total_seconds,test_mode
"2026-05-02 12:28:01","20023267","ac0469","48",2,24000000,123456789,24,0.009661723,1.446939533,0.070682387,0.008094607,1.525732336,0
